Trinity_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN235_c0_g1_i2	269.6645371	-1.035156383	0.34145149	-3.031635281	0.002432329	0.038917264	sp	Q9R049	AMFR_MOUSE	45	542	257	8	1837	236	1	509	8.8e-115	416	AMFR_MOUSE	reviewed	E3 ubiquitin-protein ligase AMFR (EC 2.3.2.27) (Autocrine motility factor receptor) (AMF receptor) (RING-type E3 ubiquitin transferase AMFR)	Amfr	Mus musculus (Mouse)	643	aging [GO:0007568]; cellular process [GO:0009987]; endoplasmic reticulum unfolded protein response [GO:0030968]; learning or memory [GO:0007611]; positive regulation of protein binding [GO:0032092]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein oligomerization [GO:0051259]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; ubiquitin-dependent ERAD pathway [GO:0030433]; ubiquitin-dependent protein catabolic process [GO:0006511]	dendrite [GO:0030425]; Derlin-1 retrotranslocation complex [GO:0036513]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]	BAT3 complex binding [GO:1904288]; chaperone binding [GO:0051087]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; protein binding, bridging [GO:0030674]; receptor activity [GO:0004872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase activity involved in ERAD pathway [GO:1904264]; ubiquitin-protein transferase activity [GO:0004842]; ubiquitin-specific protease binding [GO:1990381]; ubiquitin-ubiquitin ligase activity [GO:0034450]	dendrite [GO:0030425]; Derlin-1 retrotranslocation complex [GO:0036513]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]; BAT3 complex binding [GO:1904288]; chaperone binding [GO:0051087]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; protein binding, bridging [GO:0030674]; receptor activity [GO:0004872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase activity involved in ERAD pathway [GO:1904264]; ubiquitin-protein transferase activity [GO:0004842]; ubiquitin-specific protease binding [GO:1990381]; ubiquitin-ubiquitin ligase activity [GO:0034450]; aging [GO:0007568]; cellular process [GO:0009987]; endoplasmic reticulum unfolded protein response [GO:0030968]; learning or memory [GO:0007611]; positive regulation of protein binding [GO:0032092]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein oligomerization [GO:0051259]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; ubiquitin-dependent ERAD pathway [GO:0030433]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000166; GO:0000209; GO:0004842; GO:0004872; GO:0005634; GO:0005783; GO:0005789; GO:0005794; GO:0005887; GO:0006511; GO:0007568; GO:0007611; GO:0009987; GO:0016020; GO:0030176; GO:0030425; GO:0030426; GO:0030433; GO:0030674; GO:0030968; GO:0032092; GO:0034450; GO:0036513; GO:0042787; GO:0043025; GO:0043234; GO:0046872; GO:0048471; GO:0051087; GO:0051259; GO:0051865; GO:0061630; GO:0070936; GO:1904264; GO:1904288; GO:1990381
TRINITY_DN2352_c2_g1_i1	30476.37971	0.348388397	0.117136734	2.974202756	0.002937509	0.04461435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2367_c0_g1_i1	1610.448192	0.490252187	0.156395194	3.134701095	0.001720293	0.030821058	sp	Q03043	KGP24_DROME	66.5	714	214	5	2373	247	395	1088	7.1e-271	934.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23860_c1_g1_i1	3664.543588	-0.522522625	0.159452566	-3.276978458	0.001049244	0.021953408	sp	Q5R7W2	MPCP_PONAB	69.3	361	100	1	1383	334	1	361	1.3e-143	511.1	MPCP_PONAB	reviewed	Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)	SLC25A3 PHC	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	361		integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]	symporter activity [GO:0015293]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; symporter activity [GO:0015293]	GO:0005743; GO:0015293; GO:0016021
TRINITY_DN23877_c0_g1_i1	202.2720403	0.949231833	0.317668427	2.988121427	0.00280698	0.043179868	sp	Q9Y385	UB2J1_HUMAN	63.4	194	66	2	134	700	1	194	4.5e-67	256.1	UB2J1_HUMAN	reviewed	Ubiquitin-conjugating enzyme E2 J1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme J1) (Non-canonical ubiquitin-conjugating enzyme 1) (NCUBE-1) (Yeast ubiquitin-conjugating enzyme UBC6 homolog E) (HsUBC6e)	UBE2J1 NCUBE1 CGI-76 HSPC153 HSPC205	Homo sapiens (Human)	318	negative regulation of retrograde protein transport, ER to cytosol [GO:1904153]; protein N-linked glycosylation via asparagine [GO:0018279]; regulation of tumor necrosis factor biosynthetic process [GO:0042534]; spermatid development [GO:0007286]; ubiquitin-dependent ERAD pathway [GO:0030433]	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; negative regulation of retrograde protein transport, ER to cytosol [GO:1904153]; protein N-linked glycosylation via asparagine [GO:0018279]; regulation of tumor necrosis factor biosynthetic process [GO:0042534]; spermatid development [GO:0007286]; ubiquitin-dependent ERAD pathway [GO:0030433]	GO:0005524; GO:0005737; GO:0005789; GO:0007286; GO:0016021; GO:0018279; GO:0030433; GO:0031625; GO:0042534; GO:0061630; GO:0061631; GO:1904153
TRINITY_DN23879_c2_g1_i1	3920.614162	-0.511788812	0.133231818	-3.841340762	0.000122364	0.005356976	sp	Q5NVR2	MDHM_PONAB	70.3	340	97	2	1357	341	1	337	7.5e-134	478.8	MDHM_PONAB	reviewed	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	MDH2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	338	aerobic respiration [GO:0009060]; carbohydrate metabolic process [GO:0005975]; internal protein amino acid acetylation [GO:0006475]; malate metabolic process [GO:0006108]; tricarboxylic acid cycle [GO:0006099]	mitochondrial matrix [GO:0005759]	L-malate dehydrogenase activity [GO:0030060]; protein homodimerization activity [GO:0042803]	mitochondrial matrix [GO:0005759]; L-malate dehydrogenase activity [GO:0030060]; protein homodimerization activity [GO:0042803]; aerobic respiration [GO:0009060]; carbohydrate metabolic process [GO:0005975]; internal protein amino acid acetylation [GO:0006475]; malate metabolic process [GO:0006108]; tricarboxylic acid cycle [GO:0006099]	GO:0005759; GO:0005975; GO:0006099; GO:0006108; GO:0006475; GO:0009060; GO:0030060; GO:0042803
TRINITY_DN23881_c0_g1_i1	490.6375608	0.71850762	0.221009528	3.251025532	0.001149895	0.023168261	sp	Q8IN94	OSA_DROME	57.3	342	144	1	537	1562	2164	2503	4.7e-109	396.7	OSA_DROME	reviewed	Trithorax group protein osa (Protein eyelid)	osa eld CG7467	Drosophila melanogaster (Fruit fly)	2716	adult chitin-containing cuticle pigmentation [GO:0048085]; chromatin remodeling [GO:0006338]; covalent chromatin modification [GO:0016569]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; negative regulation of neuroblast proliferation [GO:0007406]; neuroblast fate commitment [GO:0014017]; photoreceptor cell differentiation [GO:0046530]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of epidermal growth factor receptor signaling pathway [GO:0042058]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; segment specification [GO:0007379]; transcription, DNA-templated [GO:0006351]; wing disc dorsal/ventral pattern formation [GO:0048190]; Wnt signaling pathway [GO:0016055]	brahma complex [GO:0035060]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	DNA binding [GO:0003677]	brahma complex [GO:0035060]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA binding [GO:0003677]; adult chitin-containing cuticle pigmentation [GO:0048085]; chromatin remodeling [GO:0006338]; covalent chromatin modification [GO:0016569]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; negative regulation of neuroblast proliferation [GO:0007406]; neuroblast fate commitment [GO:0014017]; photoreceptor cell differentiation [GO:0046530]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of epidermal growth factor receptor signaling pathway [GO:0042058]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription, DNA-templated [GO:0006355]; segment specification [GO:0007379]; transcription, DNA-templated [GO:0006351]; wing disc dorsal/ventral pattern formation [GO:0048190]; Wnt signaling pathway [GO:0016055]	GO:0003677; GO:0005634; GO:0005654; GO:0006338; GO:0006351; GO:0006355; GO:0006357; GO:0007379; GO:0007406; GO:0007476; GO:0007480; GO:0008586; GO:0008587; GO:0014017; GO:0016055; GO:0016569; GO:0035060; GO:0042058; GO:0045893; GO:0046530; GO:0048085; GO:0048190
TRINITY_DN2389_c0_g1_i3	1404.498403	0.523840578	0.152611924	3.432500969	0.000598042	0.015110862	sp	P22648	FAS2_SCHAM	35.8	723	427	12	2650	584	22	741	1.4e-131	472.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23892_c0_g1_i1	476.8456737	0.66067548	0.224631147	2.941157042	0.003269887	0.047608283	sp	O16011	MBL_DROME	80.5	118	22	1	166	519	4	120	2.8e-54	213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23909_c0_g1_i1	305.8107993	-1.588210182	0.270004192	-5.882168614	4.05e-09	1.06e-06	sp	Q24537	HMG2_DROME	49.4	180	82	2	912	373	169	339	7.5e-45	182.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23918_c0_g1_i1	1111.756463	0.858776492	0.228738916	3.754396093	0.00017376	0.006840653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23949_c0_g1_i1	17634.09653	-0.432193069	0.132666047	-3.257751907	0.001122985	0.022934964	sp	Q962T1	RL32_SPOFR	79.8	119	24	0	490	134	15	133	3.4e-51	202.6	RL32_SPOFR	reviewed	60S ribosomal protein L32	RpL32	Spodoptera frugiperda (Fall armyworm)	134	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412
TRINITY_DN23954_c2_g1_i1	9894.096443	-0.615023752	0.200517459	-3.067183058	0.002160865	0.036100784	sp	Q6DDC6	RS21_XENTR	79.5	83	17	0	282	34	1	83	4.3e-32	138.7	RS21_XENTR	reviewed	40S ribosomal protein S21	rps21 TNeu092k20.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	83	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000461]; translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000461]; translation [GO:0006412]	GO:0000447; GO:0000461; GO:0003735; GO:0006412; GO:0022627
TRINITY_DN23958_c0_g1_i1	2553.851197	-1.068822307	0.17506523	-6.105280332	1.03e-09	3.41e-07	sp	Q9D240	PKHJ1_MOUSE	34	147	85	3	300	740	1	135	5e-14	80.5	PKHJ1_MOUSE	reviewed	Pleckstrin homology domain-containing family J member 1 (PH domain-containing family J member 1) (Guanine nucleotide-releasing protein x)	Plekhj1 Gnrpx	Mus musculus (Mouse)	164	endosome organization [GO:0007032]; receptor recycling [GO:0001881]; retrograde transport, endosome to Golgi [GO:0042147]	cytosol [GO:0005829]; early endosome [GO:0005769]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]		cytosol [GO:0005829]; early endosome [GO:0005769]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]; endosome organization [GO:0007032]; receptor recycling [GO:0001881]; retrograde transport, endosome to Golgi [GO:0042147]	GO:0001881; GO:0005769; GO:0005802; GO:0005829; GO:0007032; GO:0042147; GO:0055037
TRINITY_DN2397_c0_g1_i1	3206.925317	0.557695089	0.151428445	3.682895167	0.0002306	0.007957498	sp	Q62210	BIRC2_MOUSE	23.2	721	334	18	2073	109	46	612	1.8e-44	182.6	BIRC2_MOUSE	reviewed	Baculoviral IAP repeat-containing protein 2 (EC 2.3.2.27) (Cellular inhibitor of apoptosis 1) (C-IAP1) (Inhibitor of apoptosis protein 2) (mIAP2) (RING-type E3 ubiquitin transferase BIRC2)	Birc2	Mus musculus (Mouse)	612	cellular response to tumor necrosis factor [GO:0071356]; inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; necroptotic process [GO:0070266]; negative regulation of apoptotic process [GO:0043066]; negative regulation of necroptotic process [GO:0060546]; negative regulation of ripoptosome assembly involved in necroptotic process [GO:1902443]; placenta development [GO:0001890]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of protein K48-linked ubiquitination [GO:1902524]; positive regulation of protein K63-linked ubiquitination [GO:1902523]; positive regulation of protein monoubiquitination [GO:1902527]; positive regulation of protein polyubiquitination [GO:1902916]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein heterooligomerization [GO:0051291]; protein polyubiquitination [GO:0000209]; regulation of apoptotic process [GO:0042981]; regulation of cell cycle [GO:0051726]; regulation of cell differentiation [GO:0045595]; regulation of inflammatory response [GO:0050727]; regulation of necroptotic process [GO:0060544]; regulation of NIK/NF-kappaB signaling [GO:1901222]; regulation of reactive oxygen species metabolic process [GO:2000377]; regulation of toll-like receptor signaling pathway [GO:0034121]; regulation of transcription, DNA-templated [GO:0006355]; response to cAMP [GO:0051591]; response to ethanol [GO:0045471]; response to hypoxia [GO:0001666]; transcription, DNA-templated [GO:0006351]	CD40 receptor complex [GO:0035631]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; membrane raft [GO:0045121]; nucleus [GO:0005634]; protein complex [GO:0043234]; XY body [GO:0001741]	chaperone binding [GO:0051087]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; FBXO family protein binding [GO:0098770]; protein N-terminus binding [GO:0047485]; transcription coactivator activity [GO:0003713]; transferase activity [GO:0016740]; ubiquitin binding [GO:0043130]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]	CD40 receptor complex [GO:0035631]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; membrane raft [GO:0045121]; nucleus [GO:0005634]; protein complex [GO:0043234]; XY body [GO:0001741]; chaperone binding [GO:0051087]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; FBXO family protein binding [GO:0098770]; protein N-terminus binding [GO:0047485]; transcription coactivator activity [GO:0003713]; transferase activity [GO:0016740]; ubiquitin binding [GO:0043130]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; cellular response to tumor necrosis factor [GO:0071356]; inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; necroptotic process [GO:0070266]; negative regulation of apoptotic process [GO:0043066]; negative regulation of necroptotic process [GO:0060546]; negative regulation of ripoptosome assembly involved in necroptotic process [GO:1902443]; placenta development [GO:0001890]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of protein K48-linked ubiquitination [GO:1902524]; positive regulation of protein K63-linked ubiquitination [GO:1902523]; positive regulation of protein monoubiquitination [GO:1902527]; positive regulation of protein polyubiquitination [GO:1902916]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein heterooligomerization [GO:0051291]; protein polyubiquitination [GO:0000209]; regulation of apoptotic process [GO:0042981]; regulation of cell cycle [GO:0051726]; regulation of cell differentiation [GO:0045595]; regulation of inflammatory response [GO:0050727]; regulation of necroptotic process [GO:0060544]; regulation of NIK/NF-kappaB signaling [GO:1901222]; regulation of reactive oxygen species metabolic process [GO:2000377]; regulation of toll-like receptor signaling pathway [GO:0034121]; regulation of transcription, DNA-templated [GO:0006355]; response to cAMP [GO:0051591]; response to ethanol [GO:0045471]; response to hypoxia [GO:0001666]; transcription, DNA-templated [GO:0006351]	GO:0000209; GO:0001666; GO:0001741; GO:0001890; GO:0003713; GO:0004842; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0008270; GO:0009898; GO:0016740; GO:0034121; GO:0035631; GO:0042981; GO:0043027; GO:0043066; GO:0043123; GO:0043130; GO:0043161; GO:0043234; GO:0045121; GO:0045471; GO:0045595; GO:0047485; GO:0050727; GO:0051087; GO:0051291; GO:0051591; GO:0051726; GO:0060544; GO:0060546; GO:0070266; GO:0071356; GO:0098770; GO:1901222; GO:1902443; GO:1902523; GO:1902524; GO:1902527; GO:1902916; GO:1990001; GO:2000377
TRINITY_DN23977_c0_g1_i1	8373.799995	-0.42547517	0.118197835	-3.599686644	0.000318601	0.009601251	sp	P45594	CADF_DROME	62.6	147	54	1	152	589	1	147	7.7e-46	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2398_c0_g1_i2	339.2547148	-1.37402309	0.280872677	-4.891978483	9.98e-07	0.000101249	sp	Q63ZQ1	SEP2B_XENLA	65.9	370	93	2	331	1440	8	344	1.9e-138	494.2	SEP2B_XENLA	reviewed	Septin-2B	sept2-b	Xenopus laevis (African clawed frog)	352	cell cycle [GO:0007049]; cell division [GO:0051301]; cilium assembly [GO:0060271]; smoothened signaling pathway [GO:0007224]	ciliary membrane [GO:0060170]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; midbody [GO:0030496]; spindle [GO:0005819]	GTP binding [GO:0005525]	ciliary membrane [GO:0060170]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; midbody [GO:0030496]; spindle [GO:0005819]; GTP binding [GO:0005525]; cell cycle [GO:0007049]; cell division [GO:0051301]; cilium assembly [GO:0060271]; smoothened signaling pathway [GO:0007224]	GO:0005525; GO:0005737; GO:0005819; GO:0007049; GO:0007224; GO:0030496; GO:0032154; GO:0051301; GO:0060170; GO:0060271
TRINITY_DN23986_c3_g1_i1	26317.47539	-0.460991473	0.138799972	-3.321264886	0.000896104	0.019930707	sp	Q86FP7	RS23_DERVA	94.4	143	8	0	527	99	1	143	1e-75	284.3	RS23_DERVA	reviewed	40S ribosomal protein S23	RpS23	Dermacentor variabilis (American dog tick)	143	translation [GO:0006412]	small ribosomal subunit [GO:0015935]	structural constituent of ribosome [GO:0003735]	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0006412; GO:0015935
TRINITY_DN240_c0_g1_i1	439.9261927	-1.09596418	0.297726364	-3.681112294	0.000232219	0.007957498	sp	Q3MHR5	SRSF2_BOVIN	78.3	69	15	0	544	338	1	69	5.2e-27	122.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2406_c0_g1_i10	1848.818102	0.569591566	0.140121042	4.064996633	4.8e-05	0.002686265	sp	P0CG53	UBB_BOVIN	93.3	193	6	1	581	3	70	255	1.5e-93	344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN24150_c0_g1_i1	555.7835572	-0.755008438	0.23171451	-3.25835632	0.001120596	0.022934964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN24198_c0_g1_i1	1429.545343	1.430741824	0.282563273	5.063438736	4.12e-07	4.74e-05	sp	Q6P431	MKNK2_XENLA	59.6	371	143	3	1506	409	78	446	1.6e-131	471.5	MKNK2_XENLA	reviewed	MAP kinase-interacting serine/threonine-protein kinase 2 (EC 2.7.11.1) (MAP kinase signal-integrating kinase 2) (MAPK signal-integrating kinase 2) (Mnk2)	mknk2	Xenopus laevis (African clawed frog)	467	regulation of translation [GO:0006417]		ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; regulation of translation [GO:0006417]	GO:0004674; GO:0005524; GO:0006417; GO:0046872
TRINITY_DN2447_c1_g1_i11	406.935131	1.644914837	0.464129141	3.544088685	0.000393973	0.011444333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN248_c0_g1_i1	826.7071433	-0.683211615	0.1768956	-3.862230692	0.000112356	0.005132371	sp	Q9Y333	LSM2_HUMAN	92.6	95	7	0	58	342	1	95	3.3e-44	179.9	LSM2_HUMAN	reviewed	U6 snRNA-associated Sm-like protein LSm2 (Protein G7b) (Small nuclear ribonuclear protein D homolog) (snRNP core Sm-like protein Sm-x5)	LSM2 C6orf28 G7B	Homo sapiens (Human)	95	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay [GO:0043928]; mRNA splicing, via spliceosome [GO:0000398]	catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; Lsm1-7-Pat1 complex [GO:1990726]; nucleoplasm [GO:0005654]; P-body [GO:0000932]; precatalytic spliceosome [GO:0071011]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]	Ral GTPase binding [GO:0017160]; RNA binding [GO:0003723]; U6 snRNA binding [GO:0017070]	catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; Lsm1-7-Pat1 complex [GO:1990726]; nucleoplasm [GO:0005654]; P-body [GO:0000932]; precatalytic spliceosome [GO:0071011]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]; Ral GTPase binding [GO:0017160]; RNA binding [GO:0003723]; U6 snRNA binding [GO:0017070]; exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay [GO:0043928]; mRNA splicing, via spliceosome [GO:0000398]	GO:0000398; GO:0000932; GO:0003723; GO:0005654; GO:0005688; GO:0005829; GO:0017070; GO:0017160; GO:0043928; GO:0046540; GO:0071011; GO:0071013; GO:1990726
