Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN14868_c0_g1_i17	65	0	25	0	22.68054354	7.941006892	2.209281347	3.594384619	0.000325159	0.01139356	sp	Q99728	BARD1_HUMAN	36.8	234	128	4	664	1338	378	600	2.9e-27	125.6	BARD1_HUMAN	reviewed	BRCA1-associated RING domain protein 1 (BARD-1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BARD1)	BARD1	Homo sapiens (Human)	777	cell cycle arrest [GO:0007050]; cellular response to DNA damage stimulus [GO:0006974]; DNA double-strand break processing [GO:0000729]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair via nonhomologous end joining [GO:0006303]; negative regulation of apoptotic process [GO:0043066]; negative regulation of mRNA 3'-end processing [GO:0031441]; negative regulation of protein export from nucleus [GO:0046826]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein catabolic process [GO:0045732]; protein deubiquitination [GO:0016579]; protein K6-linked ubiquitination [GO:0085020]; protein ubiquitination [GO:0016567]; regulation of phosphorylation [GO:0042325]; regulation of signal transduction by p53 class mediator [GO:1901796]; strand displacement [GO:0000732]; tissue homeostasis [GO:0001894]	BRCA1-A complex [GO:0070531]; BRCA1-BARD1 complex [GO:0031436]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; ubiquitin ligase complex [GO:0000151]	kinase binding [GO:0019900]; metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; ubiquitin-protein transferase activity [GO:0004842]	BRCA1-A complex [GO:0070531]; BRCA1-BARD1 complex [GO:0031436]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; ubiquitin ligase complex [GO:0000151]; kinase binding [GO:0019900]; metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; ubiquitin-protein transferase activity [GO:0004842]; cell cycle arrest [GO:0007050]; cellular response to DNA damage stimulus [GO:0006974]; DNA double-strand break processing [GO:0000729]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair via nonhomologous end joining [GO:0006303]; negative regulation of apoptotic process [GO:0043066]; negative regulation of mRNA 3'-end processing [GO:0031441]; negative regulation of protein export from nucleus [GO:0046826]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein catabolic process [GO:0045732]; protein deubiquitination [GO:0016579]; protein K6-linked ubiquitination [GO:0085020]; protein ubiquitination [GO:0016567]; regulation of phosphorylation [GO:0042325]; regulation of signal transduction by p53 class mediator [GO:1901796]; strand displacement [GO:0000732]; tissue homeostasis [GO:0001894]	GO:0000151; GO:0000729; GO:0000731; GO:0000732; GO:0000932; GO:0001894; GO:0003723; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0006260; GO:0006303; GO:0006974; GO:0007050; GO:0016567; GO:0016579; GO:0016607; GO:0019900; GO:0031436; GO:0031441; GO:0042325; GO:0042803; GO:0043065; GO:0043066; GO:0045732; GO:0046826; GO:0046872; GO:0046982; GO:0070531; GO:0085020; GO:1901796
TRINITY_DN22468_c0_g1_i1	1	64	0	58	31.14466772	-6.985300583	1.871813743	-3.73183529	0.00019009	0.007657171	sp	Q9ESJ0	XPO4_MOUSE	34.8	1151	555	8	29	2902	3	1151	1.7e-193	678.7	XPO4_MOUSE	reviewed	Exportin-4 (Exp4)	Xpo4 Kiaa1721	Mus musculus (Mouse)	1151	positive regulation of protein export from nucleus [GO:0046827]; protein export from nucleus [GO:0006611]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]	nuclear export signal receptor activity [GO:0005049]; Ran GTPase binding [GO:0008536]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nuclear export signal receptor activity [GO:0005049]; Ran GTPase binding [GO:0008536]; positive regulation of protein export from nucleus [GO:0046827]; protein export from nucleus [GO:0006611]	GO:0005049; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006611; GO:0008536; GO:0046827
TRINITY_DN2496_c0_g1_i1	0	67	0	185	60.55267373	-9.421109775	1.799110298	-5.236538185	1.64e-07	4.32e-05	sp	P78946	RL26_SCHPO	57.9	76	32	0	74	301	1	76	3.7e-16	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17391_c0_g1_i1	0	27	0	51	19.05282366	-7.752668289	2.233446479	-3.471168152	0.000518199	0.015637017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN860_c0_g1_i2	0	6	0	86	21.19166956	-7.90706297	2.455276235	-3.220437219	0.001279952	0.029056809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN40661_c0_g1_i4	0	32	0	63	23.16152211	-8.034439489	2.123846067	-3.782966955	0.00015497	0.006585689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13106_c0_g1_i1	0	81	0	114	48.30109633	-9.094345452	1.804355441	-5.040218376	4.65e-07	9.21e-05	sp	Q21355	GST4_CAEEL	29.3	208	136	4	35	646	3	203	5.8e-15	83.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9086_c1_g1_i2	0	20	0	86	25.06505628	-8.149008008	2.174570105	-3.747411036	0.000178669	0.007363508	sp	Q5XIW8	SNUT1_RAT	36.9	721	377	17	481	2523	113	795	3.5e-95	351.3	SNUT1_RAT	reviewed	U4/U6.U5 tri-snRNP-associated protein 1 (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (rSART-1)	Sart1	Rattus norvegicus (Rat)	806	maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]; positive regulation of cytotoxic T cell differentiation [GO:0045585]; spliceosomal snRNP assembly [GO:0000387]	Cajal body [GO:0015030]; catalytic step 2 spliceosome [GO:0071013]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; U4/U6 x U5 tri-snRNP complex [GO:0046540]	RNA binding [GO:0003723]	Cajal body [GO:0015030]; catalytic step 2 spliceosome [GO:0071013]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; RNA binding [GO:0003723]; maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]; positive regulation of cytotoxic T cell differentiation [GO:0045585]; spliceosomal snRNP assembly [GO:0000387]	GO:0000387; GO:0000481; GO:0003723; GO:0005794; GO:0015030; GO:0016607; GO:0045292; GO:0045585; GO:0046540; GO:0071013
TRINITY_DN9473_c0_g2_i1	0	20	0	95	27.10906581	-8.262127332	2.15229659	-3.838749441	0.000123663	0.005549928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8732_c0_g1_i7	0	15	0	63	18.45812395	-7.707636665	2.339080463	-3.295156703	0.000983668	0.024332165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7181_c0_g1_i18	0	28	0	41	17.05837244	-7.592817274	2.292618752	-3.311853428	0.000926801	0.023396722	sp	O95985	TOP3B_HUMAN	37.1	649	356	17	179	2053	1	621	4.7e-107	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2684_c0_g1_i2	0	43	0	62	25.97778522	-8.199599313	2.048289194	-4.003145326	6.25e-05	0.003319043	sp	Q9VZF4	FBXW7_DROME	31.5	248	106	8	536	1276	998	1182	8.9e-25	116.7	FBXW7_DROME	reviewed	F-box/WD repeat-containing protein 7 (F-box and WD-40 domain-containing protein 7) (Protein archipelago)	ago CG15010	Drosophila melanogaster (Fruit fly)	1326	axon guidance [GO:0007411]; branch fusion, open tracheal system [GO:0035147]; cellular response to hypoxia [GO:0071456]; DNA endoreduplication [GO:0042023]; negative regulation of cellular response to hypoxia [GO:1900038]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of growth [GO:0045926]; protein ubiquitination [GO:0016567]; regulation of exit from mitosis [GO:0007096]; regulation of mitophagy [GO:1903146]; regulation of mitotic nuclear division [GO:0007088]; regulation of proteolysis [GO:0030162]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; trachea development [GO:0060438]; ventral cord development [GO:0007419]	nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]	cyclin binding [GO:0030332]	nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]; cyclin binding [GO:0030332]; axon guidance [GO:0007411]; branch fusion, open tracheal system [GO:0035147]; cellular response to hypoxia [GO:0071456]; DNA endoreduplication [GO:0042023]; negative regulation of cellular response to hypoxia [GO:1900038]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of growth [GO:0045926]; protein ubiquitination [GO:0016567]; regulation of exit from mitosis [GO:0007096]; regulation of mitophagy [GO:1903146]; regulation of mitotic nuclear division [GO:0007088]; regulation of proteolysis [GO:0030162]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; trachea development [GO:0060438]; ventral cord development [GO:0007419]	GO:0005634; GO:0007088; GO:0007096; GO:0007411; GO:0007419; GO:0016567; GO:0019005; GO:0030162; GO:0030332; GO:0031146; GO:0035147; GO:0042023; GO:0045926; GO:0060253; GO:0060438; GO:0071456; GO:1900038; GO:1903146
TRINITY_DN12852_c0_g1_i11	0	31	0	43	18.34260822	-7.697464319	2.244012809	-3.430222987	0.000603085	0.017489477	sp	O46504	PDPR_BOVIN	40	846	467	13	323	2824	38	854	3.4e-181	637.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7298_c0_g1_i1	0	24	0	69	22.3108313	-7.980834367	2.180746351	-3.659680257	0.00025253	0.009426897	sp	Q4KM84	MET18_RAT	32	103	66	3	650	949	123	224	3.1e-05	51.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN287_c1_g1_i17	0	38	0	73	27.0926667	-8.260579938	2.042579384	-4.044190401	5.25e-05	0.002924403	sp	Q5BIM8	ERCC8_BOVIN	35.3	365	225	3	579	1667	39	394	6.5e-66	253.8	ERCC8_BOVIN	reviewed	DNA excision repair protein ERCC-8	ERCC8	Bos taurus (Bovine)	397	cellular response to DNA damage stimulus [GO:0006974]; nucleotide-excision repair [GO:0006289]; positive regulation of DNA repair [GO:0045739]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; response to oxidative stress [GO:0006979]; response to UV [GO:0009411]; response to X-ray [GO:0010165]; transcription-coupled nucleotide-excision repair [GO:0006283]	Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; nuclear matrix [GO:0016363]; nucleotide-excision repair complex [GO:0000109]; protein complex [GO:0043234]	protein complex binding [GO:0032403]; ubiquitin-protein transferase activity [GO:0004842]	Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; nuclear matrix [GO:0016363]; nucleotide-excision repair complex [GO:0000109]; protein complex [GO:0043234]; protein complex binding [GO:0032403]; ubiquitin-protein transferase activity [GO:0004842]; cellular response to DNA damage stimulus [GO:0006974]; nucleotide-excision repair [GO:0006289]; positive regulation of DNA repair [GO:0045739]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; response to oxidative stress [GO:0006979]; response to UV [GO:0009411]; response to X-ray [GO:0010165]; transcription-coupled nucleotide-excision repair [GO:0006283]	GO:0000109; GO:0000209; GO:0004842; GO:0006283; GO:0006289; GO:0006974; GO:0006979; GO:0009411; GO:0010165; GO:0016363; GO:0031464; GO:0032403; GO:0043161; GO:0043234; GO:0045739; GO:0051865
TRINITY_DN6498_c1_g1_i3	46	0	40	0	20.90430584	7.824087872	2.171444396	3.603172103	0.000314357	0.011190662	sp	Q6A051	ATRN1_MOUSE	33.6	1529	641	43	159	4328	68	1361	1.6e-222	775	ATRN1_MOUSE	reviewed	Attractin-like protein 1	Atrnl1 Alp Atrnl Kiaa0534	Mus musculus (Mouse)	1378	G-protein coupled receptor signaling pathway [GO:0007186]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	carbohydrate binding [GO:0030246]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate binding [GO:0030246]; G-protein coupled receptor signaling pathway [GO:0007186]	GO:0005886; GO:0007186; GO:0016021; GO:0030246
TRINITY_DN5325_c0_g2_i2	50	0	60	0	26.31668784	8.156680226	2.039111836	4.000114206	6.33e-05	0.003344367	sp	O95263	PDE8B_HUMAN	41.6	819	400	11	545	2950	112	869	2.7e-167	590.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN527_c14_g1_i2	0	32	0	111	34.0629063	-8.591360704	2.008767136	-4.276932129	1.89e-05	0.001389361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2530_c0_g1_i7	0	38	0	468	116.8019741	-10.36876947	1.897955234	-5.463126469	4.68e-08	1.57e-05	sp	P02640	VILI_CHICK	34	832	475	21	54	2387	15	826	2.4e-121	438.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5373_c0_g1_i1	0	9	0	94	23.83857836	-8.076820315	2.341607519	-3.449263059	0.000562119	0.016568675	sp	Q4R550	SYCC_MACFA	44.2	739	379	15	145	2313	16	737	7.7e-161	569.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14676_c0_g1_i7	0	11	0	68	18.48700289	-7.710055676	2.395712554	-3.218272436	0.001289653	0.029115567	sp	P70584	ACDSB_RAT	53.1	390	181	1	139	1302	42	431	1.9e-121	437.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1614_c0_g1_i17	0	20	0	51	17.1161303	-7.598355953	2.326362613	-3.266195868	0.001090028	0.026275136	sp	Q5E9R3	EHD1_BOVIN	52.6	532	243	3	6	1586	1	528	1.8e-158	561.2	EHD1_BOVIN	reviewed	EH domain-containing protein 1	EHD1	Bos taurus (Bovine)	534	cellular response to nerve growth factor stimulus [GO:1990090]; cilium assembly [GO:0060271]; endocytic recycling [GO:0032456]; endocytosis [GO:0006897]; intracellular protein transport [GO:0006886]; neuron projection development [GO:0031175]; positive regulation of endocytic recycling [GO:2001137]; positive regulation of myoblast fusion [GO:1901741]; protein localization to cilium [GO:0061512]	ciliary pocket membrane [GO:0020018]; early endosome membrane [GO:0031901]; endosome membrane [GO:0010008]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]	ciliary pocket membrane [GO:0020018]; early endosome membrane [GO:0031901]; endosome membrane [GO:0010008]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; cellular response to nerve growth factor stimulus [GO:1990090]; cilium assembly [GO:0060271]; endocytic recycling [GO:0032456]; endocytosis [GO:0006897]; intracellular protein transport [GO:0006886]; neuron projection development [GO:0031175]; positive regulation of endocytic recycling [GO:2001137]; positive regulation of myoblast fusion [GO:1901741]; protein localization to cilium [GO:0061512]	GO:0005509; GO:0005524; GO:0005525; GO:0005886; GO:0006886; GO:0006897; GO:0010008; GO:0020018; GO:0031175; GO:0031901; GO:0032456; GO:0055038; GO:0060271; GO:0061512; GO:1901741; GO:1990090; GO:2001137
TRINITY_DN2957_c0_g1_i5	0	13	0	69	19.26745602	-7.769647733	2.347694275	-3.309480206	0.000934694	0.023523445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17952_c0_g1_i1	0	34	0	84	28.48421866	-8.333098838	2.042012143	-4.080827269	4.49e-05	0.002612042	sp	Q04636	POB3_YEAST	27	459	276	15	61	1269	17	472	5.6e-39	163.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16710_c2_g1_i15	0	23	0	40	15.44790787	-7.449973273	2.367596498	-3.146639759	0.001651583	0.034408681	sp	Q9VXY2	MADD_DROME	59.1	701	223	8	626	2719	1144	1783	3e-227	790	MADD_DROME	reviewed	MAP kinase-activating death domain protein (Rab3 guanyl-nucleotide exchange factor)	Rab3-GEF CG5627	Drosophila melanogaster (Fruit fly)	2084	activation of MAPK activity [GO:0000187]; apoptotic process [GO:0006915]; cytoskeletal matrix organization at active zone [GO:0048789]; neurotransmitter secretion [GO:0007269]; regulation of cell cycle [GO:0051726]; regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902041]; regulation of Rab protein signal transduction [GO:0032483]; vesicle-mediated transport [GO:0016192]	integral component of membrane [GO:0016021]; neuromuscular junction of somatic muscle [GO:0098527]; neuronal cell body [GO:0043025]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195]	Rab guanyl-nucleotide exchange factor activity [GO:0017112]	integral component of membrane [GO:0016021]; neuromuscular junction of somatic muscle [GO:0098527]; neuronal cell body [GO:0043025]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]; activation of MAPK activity [GO:0000187]; apoptotic process [GO:0006915]; cytoskeletal matrix organization at active zone [GO:0048789]; neurotransmitter secretion [GO:0007269]; regulation of cell cycle [GO:0051726]; regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902041]; regulation of Rab protein signal transduction [GO:0032483]; vesicle-mediated transport [GO:0016192]	GO:0000187; GO:0006915; GO:0007269; GO:0008021; GO:0016021; GO:0016192; GO:0017112; GO:0032483; GO:0043025; GO:0043195; GO:0048789; GO:0051726; GO:0098527; GO:1902041
TRINITY_DN7324_c0_g1_i1	0	29	0	118	34.82268006	-8.623256321	2.023388349	-4.261790045	2.03e-05	0.00144789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2271_c0_g1_i16	0	25	0	48	17.81814619	-7.656031141	2.276754936	-3.36269443	0.000771858	0.020496363	sp	Q38961	SNM1_ARATH	32.2	447	175	9	262	1572	156	484	2.7e-44	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22967_c0_g2_i5	0	32	0	38	17.48371784	-7.628065479	2.273753375	-3.354834154	0.000794126	0.020906872	sp	Q54TU5	SODC4_DICDI	49.3	138	65	3	376	789	13	145	5.3e-30	133.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3243_c0_g1_i6	0	15	0	66	19.13946046	-7.759949057	2.323870415	-3.339234841	0.000840095	0.021790133	sp	F4JY37	RUK_ARATH	43.7	270	135	2	107	916	1	253	1.5e-59	233.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4542_c0_g1_i2	0	30	0	48	19.20149859	-7.763674099	2.219774594	-3.497505612	0.000469631	0.014601952	sp	P19682	ROC3_NICSY	28.6	77	54	1	84	314	189	264	2.5e-06	54.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4898_c0_g1_i4	0	14	0	62	17.9543413	-7.667747719	2.363577495	-3.24412791	0.001178108	0.027642121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7187_c0_g1_i15	24	0	83	0	24.42424348	8.050115505	2.15621972	3.733439329	0.000188883	0.007643371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10348_c0_g1_i15	0	17	0	61	18.55724057	-7.715263293	2.314524015	-3.333412504	0.000857876	0.022067716	sp	Q5VZF2	MBNL2_HUMAN	45.2	73	39	1	152	370	16	87	2.8e-12	75.1	MBNL2_HUMAN	reviewed	Muscleblind-like protein 2 (Muscleblind-like protein 1) (Muscleblind-like protein-like) (Muscleblind-like protein-like 39)	MBNL2 MBLL MBLL39 MLP1	Homo sapiens (Human)	373	mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]	metal ion binding [GO:0046872]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]	GO:0000381; GO:0003723; GO:0005654; GO:0005737; GO:0006397; GO:0008380; GO:0043484; GO:0046872
TRINITY_DN4596_c0_g1_i5	0	23	0	107	30.6644233	-8.439877447	2.094770871	-4.029021772	5.6e-05	0.003064053	sp	Q9LZQ9	DEAH2_ARATH	61.2	688	257	3	727	2772	39	722	1.6e-252	874	DEAH2_ARATH	reviewed	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH2 (EC 3.6.4.13) (DEAH RNA helicase homolog PRP43)	At3g62310 T12C14_10	Arabidopsis thaliana (Mouse-ear cress)	726	mRNA processing [GO:0006397]; RNA processing [GO:0006396]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA processing [GO:0006396]; RNA splicing [GO:0008380]	GO:0003723; GO:0004004; GO:0005524; GO:0005681; GO:0005730; GO:0005737; GO:0005829; GO:0006396; GO:0006397; GO:0008380
TRINITY_DN2829_c0_g1_i23	0	12	0	66	18.30944902	-7.696096482	2.383533429	-3.228860308	0.001242846	0.028451093	sp	Q6GQN8	MECR_DANRE	22.9	297	209	8	126	998	48	330	1.5e-07	59.7	MECR_DANRE	reviewed	Enoyl-[acyl-carrier-protein] reductase, mitochondrial (EC 1.3.1.104) (2-enoyl thioester reductase)	mecr zgc:110153	Danio rerio (Zebrafish) (Brachydanio rerio)	377	fatty acid biosynthetic process [GO:0006633]; pronephric nephron tubule development [GO:0039020]	mitochondrion [GO:0005739]	oxidoreductase activity [GO:0016491]	mitochondrion [GO:0005739]; oxidoreductase activity [GO:0016491]; fatty acid biosynthetic process [GO:0006633]; pronephric nephron tubule development [GO:0039020]	GO:0005739; GO:0006633; GO:0016491; GO:0039020
TRINITY_DN4979_c0_g1_i1	0	27	0	103	30.86265654	-8.449090659	2.062324537	-4.096877338	4.19e-05	0.002480545	sp	Q8VYP6	NOL9_ARATH	28.4	296	180	10	416	1246	15	297	1.7e-18	95.9	NOL9_ARATH	reviewed	Polynucleotide 5'-hydroxyl-kinase NOL9 (EC 2.7.1.-) (Nucleolar protein 9 homolog)	At5g11010 T30N20.280	Arabidopsis thaliana (Mouse-ear cress)	368	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; rRNA processing [GO:0006364]	nucleolus [GO:0005730]; nucleus [GO:0005634]	ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]	nucleolus [GO:0005730]; nucleus [GO:0005634]; ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]; cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; rRNA processing [GO:0006364]	GO:0000448; GO:0005524; GO:0005634; GO:0005730; GO:0006364; GO:0051731
TRINITY_DN66052_c0_g1_i3	0	20	0	68	20.97703721	-7.89203739	2.235544003	-3.530253656	0.000415161	0.013471084	sp	O13833	CID1_SCHPO	25.7	342	204	12	120	1100	80	386	3.9e-13	78.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4852_c0_g1_i42	0	60	0	48	27.50161299	-8.281069877	2.032751668	-4.073822695	4.62e-05	0.002666625	sp	Q80U22	RUSC2_MOUSE	42.1	209	120	1	4720	5343	984	1192	6.9e-37	158.7	RUSC2_MOUSE	reviewed	Iporin (Interacting protein of Rab1) (RUN and SH3 domain-containing protein 2)	Rusc2 Kiaa0375	Mus musculus (Mouse)	1514		cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]	Rab GTPase binding [GO:0017137]	cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; Rab GTPase binding [GO:0017137]	GO:0005829; GO:0017137; GO:0031410; GO:0070062
TRINITY_DN10685_c0_g1_i2	0	73	0	149	54.03665847	-9.256644468	1.795033025	-5.156810119	2.51e-07	5.82e-05	sp	Q940B0	RL183_ARATH	61.1	193	69	1	36	614	1	187	1.3e-56	221.5	RL183_ARATH	reviewed	60S ribosomal protein L18-3	RPL18C At5g27850 F14I23.10	Arabidopsis thaliana (Mouse-ear cress)	187	mature ribosome assembly [GO:0042256]; translation [GO:0006412]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; membrane [GO:0016020]; plasmodesma [GO:0009506]; vacuole [GO:0005773]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; membrane [GO:0016020]; plasmodesma [GO:0009506]; vacuole [GO:0005773]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; mature ribosome assembly [GO:0042256]; translation [GO:0006412]	GO:0003723; GO:0003729; GO:0003735; GO:0005773; GO:0005829; GO:0006412; GO:0009506; GO:0016020; GO:0022625; GO:0022626; GO:0042256
